time,pid_tb.integral[31:0]
17720100000,-41146
17727300000,-41146
17727300000,-41079
17734500000,-41079
17734500000,-41012
17741700000,-41012
17741700000,-40945
17748900000,-40945
17748900000,-40878
17756100000,-40878
17756100000,-40811
17763300000,-40811
17763300000,-40745
17770500000,-40745
17770500000,-40679
17777700000,-40679
17777700000,-40613
17784900000,-40613
17784900000,-40547
17792100000,-40547
17792100000,-40481
17799300000,-40481
17799300000,-40415
17806500000,-40415
17806500000,-40349
17813700000,-40349
17813700000,-40283
17820900000,-40283
17820900000,-40217
17828100000,-40217
17828100000,-40152
17835300000,-40152
17835300000,-40087
17842500000,-40087
17842500000,-40022
17849700000,-40022
17849700000,-39957
17856900000,-39957
17856900000,-39892
17864100000,-39892
17864100000,-39827
17871300000,-39827
17871300000,-39762
17878500000,-39762
17878500000,-39697
17885700000,-39697
17885700000,-39632
17892900000,-39632
17892900000,-39567
17900100000,-39567
17900100000,-39503
17907300000,-39503
17907300000,-39439
17914500000,-39439
17914500000,-39375
17921700000,-39375
17921700000,-39311
17928900000,-39311
17928900000,-39247
17936100000,-39247
17936100000,-39183
17943300000,-39183
17943300000,-39119
17950500000,-39119
17950500000,-39055
17957700000,-39055
17957700000,-38991
17964900000,-38991
17964900000,-38928
17972100000,-38928
17972100000,-38865
17979300000,-38865
17979300000,-38802
17986500000,-38802
17986500000,-38739
17993700000,-38739
17993700000,-38676
18000900000,-38676
18000900000,-38613
18008100000,-38613
18008100000,-38550
18015300000,-38550
18015300000,-38487
18022500000,-38487
18022500000,-38424
18029700000,-38424
18029700000,-38361
18036900000,-38361
18036900000,-38299
18044100000,-38299
18044100000,-38237
18051300000,-38237
18051300000,-38175
18058500000,-38175
18058500000,-38113
18065700000,-38113
18065700000,-38051
18072900000,-38051
18072900000,-37989
18080100000,-37989
18080100000,-37927
18087300000,-37927
18087300000,-37865
18094500000,-37865
18094500000,-37803
18101700000,-37803
18101700000,-37741
18108900000,-37741
18108900000,-37680
18116100000,-37680
18116100000,-37619
18123300000,-37619
18123300000,-37558
18130500000,-37558
18130500000,-37497
18137700000,-37497
18137700000,-37436
18144900000,-37436
18144900000,-37375
18152100000,-37375
18152100000,-37314
18159300000,-37314
18159300000,-37253
18166500000,-37253
18166500000,-37192
18173700000,-37192
18173700000,-37131
18180900000,-37131
18180900000,-37071
18188100000,-37071
18188100000,-37011
18195300000,-37011
18195300000,-36951
18202500000,-36951
18202500000,-36891
18209700000,-36891
18209700000,-36831
18216900000,-36831
18216900000,-36771
18224100000,-36771
18224100000,-36711
18231300000,-36711
18231300000,-36651
18238500000,-36651
18238500000,-36591
18245700000,-36591
18245700000,-36531
18252900000,-36531
18252900000,-36472
18260100000,-36472
18260100000,-36413
18267300000,-36413
18267300000,-36354
18274500000,-36354
18274500000,-36295
18281700000,-36295
18281700000,-36236
18288900000,-36236
18288900000,-36177
18296100000,-36177
18296100000,-36118
18303300000,-36118
18303300000,-36059
18310500000,-36059
18310500000,-36000
18317700000,-36000
18317700000,-35941
18324900000,-35941
18324900000,-35882
18332100000,-35882
18332100000,-35824
18339300000,-35824
18339300000,-35766
18346500000,-35766
18346500000,-35708
18353700000,-35708
18353700000,-35650
18360900000,-35650
18360900000,-35592
18368100000,-35592
18368100000,-35534
18375300000,-35534
18375300000,-35476
18382500000,-35476
18382500000,-35418
18389700000,-35418
18389700000,-35360
18396900000,-35360
18396900000,-35302
18404100000,-35302
18404100000,-35245
18411300000,-35245
18411300000,-35188
18418500000,-35188
18418500000,-35131
18425700000,-35131
18425700000,-35074
18432900000,-35074
18432900000,-35017
18440100000,-35017
18440100000,-34960
18447300000,-34960
18447300000,-34903
18454500000,-34903
18454500000,-34846
18461700000,-34846
18461700000,-34789
18468900000,-34789
18468900000,-34732
18476100000,-34732
18476100000,-34675
18483300000,-34675
18483300000,-34619
18490500000,-34619
18490500000,-34563
18497700000,-34563
18497700000,-34507
18504900000,-34507
18504900000,-34451
18512100000,-34451
18512100000,-34395
18519300000,-34395
18519300000,-34339
18526500000,-34339
18526500000,-34283
18533700000,-34283
18533700000,-34227
18540900000,-34227
18540900000,-34171
18548100000,-34171
18548100000,-34115
18555300000,-34115
18555300000,-34059
18562500000,-34059
18562500000,-34004
18569700000,-34004
18569700000,-33949
18576900000,-33949
18576900000,-33894
18584100000,-33894
18584100000,-33839
18591300000,-33839
18591300000,-33784
18598500000,-33784
18598500000,-33729
18605700000,-33729
18605700000,-33674
18612900000,-33674
18612900000,-33619
18620100000,-33619
18620100000,-33564
18627300000,-33564
18627300000,-33509
18634500000,-33509
18634500000,-33454
18641700000,-33454
18641700000,-33400
18648900000,-33400
18648900000,-33346
18656100000,-33346
18656100000,-33292
18663300000,-33292
18663300000,-33238
18670500000,-33238
18670500000,-33184
18677700000,-33184
18677700000,-33130
18684900000,-33130
18684900000,-33076
18692100000,-33076
18692100000,-33022
18699300000,-33022
18699300000,-32968
18706500000,-32968
18706500000,-32914
18713700000,-32914
18713700000,-32860
18720900000,-32860
18720900000,-32807
18728100000,-32807
18728100000,-32754
18735300000,-32754
18735300000,-32701
18742500000,-32701
18742500000,-32648
18749700000,-32648
18749700000,-32595
18756900000,-32595
18756900000,-32542
18764100000,-32542
18764100000,-32489
18771300000,-32489
18771300000,-32436
18778500000,-32436
18778500000,-32383
18785700000,-32383
18785700000,-32330
18792900000,-32330
18792900000,-32277
18800100000,-32277
18800100000,-32225
18807300000,-32225
18807300000,-32173
18814500000,-32173
18814500000,-32121
18821700000,-32121
18821700000,-32069
18828900000,-32069
18828900000,-32017
18836100000,-32017
18836100000,-31965
18843300000,-31965
18843300000,-31913
18850500000,-31913
18850500000,-31861
18857700000,-31861
18857700000,-31809
18864900000,-31809
18864900000,-31757
18872100000,-31757
18872100000,-31705
18879300000,-31705
18879300000,-31653
18886500000,-31653
18886500000,-31601
18893700000,-31601
18893700000,-31550
18900900000,-31550
18900900000,-31499
18908100000,-31499
18908100000,-31448
18915300000,-31448
18915300000,-31397
18922500000,-31397
18922500000,-31346
18929700000,-31346
18929700000,-31295
18936900000,-31295
18936900000,-31244
18944100000,-31244
18944100000,-31193
18951300000,-31193
18951300000,-31142
18958500000,-31142
18958500000,-31091
18965700000,-31091
18965700000,-31040
18972900000,-31040
18972900000,-30989
18980100000,-30989
18980100000,-30939
18987300000,-30939
18987300000,-30889
18994500000,-30889
18994500000,-30839
19001700000,-30839
19001700000,-30789
19008900000,-30789
19008900000,-30739
19016100000,-30739
19016100000,-30689
19023300000,-30689
19023300000,-30639
19030500000,-30639
19030500000,-30589
19037700000,-30589
19037700000,-30539
19044900000,-30539
19044900000,-30489
19052100000,-30489
19052100000,-30439
19059300000,-30439
19059300000,-30389
19066500000,-30389
19066500000,-30340
19073700000,-30340
19073700000,-30291
19080900000,-30291
19080900000,-30242
19088100000,-30242
19088100000,-30193
19095300000,-30193
19095300000,-30144
19102500000,-30144
19102500000,-30095
19109700000,-30095
19109700000,-30046
19116900000,-30046
19116900000,-29997
19124100000,-29997
19124100000,-29948
19131300000,-29948
19131300000,-29899
19138500000,-29899
19138500000,-29850
19145700000,-29850
19145700000,-29801
19152900000,-29801
19152900000,-29752
19160100000,-29752
19160100000,-29704
19167300000,-29704
19167300000,-29656
19174500000,-29656
19174500000,-29608
19181700000,-29608
19181700000,-29560
19188900000,-29560
19188900000,-29512
19196100000,-29512
19196100000,-29464
19203300000,-29464
19203300000,-29416
19210500000,-29416
19210500000,-29368
19217700000,-29368
19217700000,-29320
19224900000,-29320
19224900000,-29272
19232100000,-29272
19232100000,-29224
19239300000,-29224
19239300000,-29176
19246500000,-29176
19246500000,-29129
19253700000,-29129
19253700000,-29082
19260900000,-29082
19260900000,-29035
19268100000,-29035
19268100000,-28988
19275300000,-28988
19275300000,-28941
19282500000,-28941
19282500000,-28894
19289700000,-28894
19289700000,-28847
19296900000,-28847
19296900000,-28800
19304100000,-28800
19304100000,-28753
19311300000,-28753
19311300000,-28706
19318500000,-28706
19318500000,-28659
19325700000,-28659
19325700000,-28612
19332900000,-28612
19332900000,-28565
19340100000,-28565
19340100000,-28519
19347300000,-28519
19347300000,-28473
19354500000,-28473
19354500000,-28427
19361700000,-28427
19361700000,-28381
19368900000,-28381
19368900000,-28335
19376100000,-28335
19376100000,-28289
19383300000,-28289
19383300000,-28243
19390500000,-28243
19390500000,-28197
19397700000,-28197
19397700000,-28151
19404900000,-28151
19404900000,-28105
19412100000,-28105
19412100000,-28059
19419300000,-28059
19419300000,-28013
19426500000,-28013
19426500000,-27967
19433700000,-27967
19433700000,-27922
19440900000,-27922
19440900000,-27877
19448100000,-27877
19448100000,-27832
19455300000,-27832
19455300000,-27787
19462500000,-27787
19462500000,-27742
19469700000,-27742
19469700000,-27697
19476900000,-27697
19476900000,-27652
19484100000,-27652
19484100000,-27607
19491300000,-27607
19491300000,-27562
19498500000,-27562
19498500000,-27517
19505700000,-27517
19505700000,-27472
19512900000,-27472
19512900000,-27427
19520100000,-27427
19520100000,-27382
19527300000,-27382
19527300000,-27337
19534500000,-27337
19534500000,-27293
19541700000,-27293
19541700000,-27249
19548900000,-27249
19548900000,-27205
19556100000,-27205
19556100000,-27161
19563300000,-27161
19563300000,-27117
19570500000,-27117
19570500000,-27073
19577700000,-27073
19577700000,-27029
19584900000,-27029
19584900000,-26985
19592100000,-26985
19592100000,-26941
19599300000,-26941
19599300000,-26897
19606500000,-26897
19606500000,-26853
19613700000,-26853
19613700000,-26809
19620900000,-26809
19620900000,-26765
19628100000,-26765
19628100000,-26722
19635300000,-26722
19635300000,-26679
19642500000,-26679
19642500000,-26636
19649700000,-26636
19649700000,-26593
19656900000,-26593
19656900000,-26550
19664100000,-26550
19664100000,-26507
19671300000,-26507
19671300000,-26464
19678500000,-26464
19678500000,-26421
19685700000,-26421
19685700000,-26378
19692900000,-26378
19692900000,-26335
19700100000,-26335
19700100000,-26292
19707300000,-26292
19707300000,-26249
19714500000,-26249
19714500000,-26206
19721700000,-26206
19721700000,-26163
19728900000,-26163
19728900000,-26120
19736100000,-26120
19736100000,-26078
19743300000,-26078
19743300000,-26036
19750500000,-26036
19750500000,-25994
19757700000,-25994
19757700000,-25952
19764900000,-25952
19764900000,-25910
19772100000,-25910
19772100000,-25868
19779300000,-25868
19779300000,-25826
19786500000,-25826
19786500000,-25784
19793700000,-25784
19793700000,-25742
19800900000,-25742
19800900000,-25700
19808100000,-25700
19808100000,-25658
19815300000,-25658
19815300000,-25616
19822500000,-25616
19822500000,-25574
19829700000,-25574
19829700000,-25532
19836900000,-25532
19836900000,-25490
19844100000,-25490
19844100000,-25449
19851300000,-25449
19851300000,-25408
19858500000,-25408
19858500000,-25367
19865700000,-25367
19865700000,-25326
19872900000,-25326
19872900000,-25285
19880100000,-25285
19880100000,-25244
19887300000,-25244
19887300000,-25203
19894500000,-25203
19894500000,-25162
19901700000,-25162
19901700000,-25121
19908900000,-25121
19908900000,-25080
19916100000,-25080
19916100000,-25039
19923300000,-25039
19923300000,-24998
19930500000,-24998
19930500000,-24957
19937700000,-24957
19937700000,-24916
19944900000,-24916
19944900000,-24875
19952100000,-24875
19952100000,-24835
19959300000,-24835
19959300000,-24795
19966500000,-24795
19966500000,-24755
19973700000,-24755
19973700000,-24715
19980900000,-24715
19980900000,-24675
19988100000,-24675
19988100000,-24635
19995300000,-24635
19995300000,-24595
20002500000,-24595
20002500000,-24555
20009700000,-24555
20009700000,-24515
20016900000,-24515
20016900000,-24475
20024100000,-24475
20024100000,-24435
20031300000,-24435
20031300000,-24395
20038500000,-24395
20038500000,-24355
20045700000,-24355
20045700000,-24315
20052900000,-24315
20052900000,-24275
20060100000,-24275
20060100000,-24236
20067300000,-24236
20067300000,-24197
20074500000,-24197
20074500000,-24158
20081700000,-24158
20081700000,-24119
20088900000,-24119
20088900000,-24080
20096100000,-24080
20096100000,-24041
20103300000,-24041
20103300000,-24002
20110500000,-24002
20110500000,-23963
20117700000,-23963
20117700000,-23924
20124900000,-23924
20124900000,-23885
20132100000,-23885
20132100000,-23846
20139300000,-23846
20139300000,-23807
20146500000,-23807
20146500000,-23768
20153700000,-23768
20153700000,-23729
20160900000,-23729
20160900000,-23690
20168100000,-23690
20168100000,-23651
20175300000,-23651
20175300000,-23613
20182500000,-23613
20182500000,-23575
20189700000,-23575
20189700000,-23537
20196900000,-23537
20196900000,-23499
20204100000,-23499
20204100000,-23461
20211300000,-23461
20211300000,-23423
20218500000,-23423
20218500000,-23385
20225700000,-23385
20225700000,-23347
20232900000,-23347
20232900000,-23309
20240100000,-23309
20240100000,-23271
20247300000,-23271
20247300000,-23233
20254500000,-23233
20254500000,-23195
20261700000,-23195
20261700000,-23157
20268900000,-23157
20268900000,-23119
20276100000,-23119
20276100000,-23081
20283300000,-23081
20283300000,-23043
20290500000,-23043
20290500000,-23006
20297700000,-23006
20297700000,-22969
20304900000,-22969
20304900000,-22932
20312100000,-22932
20312100000,-22895
20319300000,-22895
20319300000,-22858
20326500000,-22858
20326500000,-22821
20333700000,-22821
20333700000,-22784
20340900000,-22784
20340900000,-22747
20348100000,-22747
20348100000,-22710
20355300000,-22710
20355300000,-22673
20362500000,-22673
20362500000,-22636
20369700000,-22636
20369700000,-22599
20376900000,-22599
20376900000,-22562
20384100000,-22562
20384100000,-22525
20391300000,-22525
20391300000,-22488
20398500000,-22488
20398500000,-22451
20405700000,-22451
20405700000,-22415
20412900000,-22415
20412900000,-22379
20420100000,-22379
20420100000,-22343
20427300000,-22343
20427300000,-22307
20434500000,-22307
20434500000,-22271
20441700000,-22271
20441700000,-22235
20448900000,-22235
20448900000,-22199
20456100000,-22199
20456100000,-22163
20463300000,-22163
20463300000,-22127
20470500000,-22127
20470500000,-22091
20477700000,-22091
20477700000,-22055
20484900000,-22055
20484900000,-22019
20492100000,-22019
20492100000,-21983
20499300000,-21983
20499300000,-21947
20506500000,-21947
20506500000,-21911
20513700000,-21911
20513700000,-21875
20520900000,-21875
20520900000,-21839
20528100000,-21839
20528100000,-21804
20535300000,-21804
20535300000,-21769
20542500000,-21769
20542500000,-21734
20549700000,-21734
20549700000,-21699
20556900000,-21699
20556900000,-21664
20564100000,-21664
20564100000,-21629
20571300000,-21629
20571300000,-21594
20578500000,-21594
20578500000,-21559
20585700000,-21559
20585700000,-21524
20592900000,-21524
20592900000,-21489
20600100000,-21489
20600100000,-21454
20607300000,-21454
20607300000,-21419
20614500000,-21419
20614500000,-21384
20621700000,-21384
20621700000,-21349
20628900000,-21349
20628900000,-21314
20636100000,-21314
20636100000,-21279
20643300000,-21279
20643300000,-21244
20650500000,-21244
20650500000,-21210
20657700000,-21210
20657700000,-21176
20664900000,-21176
20664900000,-21142
20672100000,-21142
20672100000,-21108
20679300000,-21108
20679300000,-21074
20686500000,-21074
20686500000,-21040
20693700000,-21040
20693700000,-21006
20700900000,-21006
20700900000,-20972
20708100000,-20972
20708100000,-20938
20715300000,-20938
20715300000,-20904
20722500000,-20904
20722500000,-20870
20729700000,-20870
20729700000,-20836
20736900000,-20836
20736900000,-20802
20744100000,-20802
20744100000,-20768
20751300000,-20768
20751300000,-20734
20758500000,-20734
20758500000,-20700
20765700000,-20700
20765700000,-20666
20772900000,-20666
20772900000,-20632
20780100000,-20632
20780100000,-20599
20787300000,-20599
20787300000,-20566
20794500000,-20566
20794500000,-20533
20801700000,-20533
20801700000,-20500
20808900000,-20500
20808900000,-20467
20816100000,-20467
20816100000,-20434
20823300000,-20434
20823300000,-20401
20830500000,-20401
20830500000,-20368
20837700000,-20368
20837700000,-20335
20844900000,-20335
20844900000,-20302
20852100000,-20302
20852100000,-20269
20859300000,-20269
20859300000,-20236
20866500000,-20236
20866500000,-20203
20873700000,-20203
20873700000,-20170
20880900000,-20170
20880900000,-20137
20888100000,-20137
20888100000,-20104
20895300000,-20104
20895300000,-20071
20902500000,-20071
20902500000,-20038
20909700000,-20038
20909700000,-20005
20916900000,-20005
20916900000,-19973
20924100000,-19973
20924100000,-19941
20931300000,-19941
20931300000,-19909
20938500000,-19909
20938500000,-19877
20945700000,-19877
20945700000,-19845
20952900000,-19845
20952900000,-19813
20960100000,-19813
20960100000,-19781
20967300000,-19781
20967300000,-19749
20974500000,-19749
20974500000,-19717
20981700000,-19717
20981700000,-19685
20988900000,-19685
20988900000,-19653
20996100000,-19653
20996100000,-19621
21003300000,-19621
21003300000,-19589
21010500000,-19589
21010500000,-19557
21017700000,-19557
21017700000,-19525
21024900000,-19525
21024900000,-19493
21032100000,-19493
21032100000,-19461
21039300000,-19461
21039300000,-19429
21046500000,-19429
21046500000,-19397
21053700000,-19397
21053700000,-19366
21060900000,-19366
21060900000,-19335
21068100000,-19335
21068100000,-19304
21075300000,-19304
21075300000,-19273
21082500000,-19273
21082500000,-19242
21089700000,-19242
21089700000,-19211
21096900000,-19211
21096900000,-19180
21104100000,-19180
21104100000,-19149
21111300000,-19149
21111300000,-19118
21118500000,-19118
21118500000,-19087
21125700000,-19087
21125700000,-19056
21132900000,-19056
21132900000,-19025
21140100000,-19025
21140100000,-18994
21147300000,-18994
21147300000,-18963
21154500000,-18963
21154500000,-18932
21161700000,-18932
21161700000,-18901
21168900000,-18901
21168900000,-18870
21176100000,-18870
21176100000,-18839
21183300000,-18839
21183300000,-18808
21190500000,-18808
21190500000,-18777
21197700000,-18777
21197700000,-18746
21204900000,-18746
21204900000,-18716
21212100000,-18716
21212100000,-18686
21219300000,-18686
21219300000,-18656
21226500000,-18656
21226500000,-18626
21233700000,-18626
21233700000,-18596
21240900000,-18596
21240900000,-18566
21248100000,-18566
21248100000,-18536
21255300000,-18536
21255300000,-18506
21262500000,-18506
21262500000,-18476
21269700000,-18476
21269700000,-18446
21276900000,-18446
21276900000,-18416
21284100000,-18416
21284100000,-18386
21291300000,-18386
21291300000,-18356
21298500000,-18356
21298500000,-18326
21305700000,-18326
21305700000,-18296
21312900000,-18296
21312900000,-18266
21320100000,-18266
21320100000,-18236
21327300000,-18236
21327300000,-18206
21334500000,-18206
21334500000,-18176
21341700000,-18176
21341700000,-18146
21348900000,-18146
21348900000,-18117
21356100000,-18117
21356100000,-18088
21363300000,-18088
21363300000,-18059
21370500000,-18059
21370500000,-18030
21377700000,-18030
21377700000,-18001
21384900000,-18001
21384900000,-17972
21392100000,-17972
21392100000,-17943
21399300000,-17943
21399300000,-17914
21406500000,-17914
21406500000,-17885
21413700000,-17885
21413700000,-17856
21420900000,-17856
21420900000,-17827
21428100000,-17827
21428100000,-17798
21435300000,-17798
21435300000,-17769
21442500000,-17769
21442500000,-17740
21449700000,-17740
21449700000,-17711
21456900000,-17711
21456900000,-17682
21464100000,-17682
21464100000,-17653
21471300000,-17653
21471300000,-17624
21478500000,-17624
21478500000,-17595
21485700000,-17595
21485700000,-17566
21492900000,-17566
21492900000,-17537
21500100000,-17537
21500100000,-17509
21507300000,-17509
21507300000,-17481
21514500000,-17481
21514500000,-17453
21521700000,-17453
21521700000,-17425
21528900000,-17425
21528900000,-17397
21536100000,-17397
21536100000,-17369
21543300000,-17369
21543300000,-17341
21550500000,-17341
21550500000,-17313
21557700000,-17313
21557700000,-17285
21564900000,-17285
21564900000,-17257
21572100000,-17257
21572100000,-17229
21579300000,-17229
21579300000,-17201
21586500000,-17201
21586500000,-17173
21593700000,-17173
21593700000,-17145
21600900000,-17145
21600900000,-17117
21608100000,-17117
21608100000,-17089
21608300000,-17089
21608300000,0
21615700000,0
21615700000,28
21622900000,28
21622900000,10993
21630100000,10993
21630100000,21958
21637300000,21958
21637300000,32920
21644500000,32920
21644500000,42770
21651700000,42770
21651700000,52190
21658900000,52190
21658900000,61180
21666100000,61180
21666100000,69852
21673300000,69852
21673300000,78180
21680500000,78180
21680500000,86180
21687700000,86180
21687700000,93857
21694900000,93857
21694900000,101225
21702100000,101225
21702100000,108296
21709300000,108296
21709300000,115081
21716500000,115081
21716500000,121592
21723700000,121592
21723700000,127838
21730900000,127838
21730900000,133830
21738100000,133830
21738100000,139578
21745300000,139578
21745300000,145090
21752500000,145090
21752500000,150376
21759700000,150376
21759700000,155444
21766900000,155444
21766900000,160303
21774100000,160303
21774100000,164960
21781300000,164960
21781300000,169423
21788500000,169423
21788500000,173700
21795700000,173700
21795700000,177797
21802900000,177797
21802900000,181722
21810100000,181722
21810100000,185481
21817300000,185481
21817300000,189080
21824500000,189080
21824500000,192526
21831700000,192526
21831700000,195824
21838900000,195824
21838900000,198980
21846100000,198980
21846100000,201999
21853300000,201999
21853300000,204886
21860500000,204886
21860500000,207647
21867700000,207647
21867700000,210286
21874900000,210286
21874900000,212808
21882100000,212808
21882100000,215217
21889300000,215217
21889300000,217518
21896500000,217518
21896500000,219715
21903700000,219715
21903700000,221812
21910900000,221812
21910900000,223812
21918100000,223812
21918100000,225720
21925300000,225720
21925300000,227538
21932500000,227538
21932500000,229271
21939700000,229271
21939700000,230921
21946900000,230921
21946900000,232492
21954100000,232492
21954100000,233986
21961300000,233986
21961300000,235407
21968500000,235407
21968500000,236757
21975700000,236757
21975700000,238039
21982900000,238039
21982900000,239256
21990100000,239256
21990100000,240410
21997300000,240410
21997300000,241504
22004500000,241504
22004500000,242540
22011700000,242540
22011700000,243520
22018900000,243520
22018900000,244446
22026100000,244446
22026100000,245321
22033300000,245321
22033300000,246146
22040500000,246146
22040500000,246923
22047700000,246923
22047700000,247654
22054900000,247654
22054900000,248341
22062100000,248341
22062100000,248986
22069300000,248986
22069300000,249590
22076500000,249590
22076500000,250155
22083700000,250155
22083700000,250682
22090900000,250682
22090900000,251173
22098100000,251173
22098100000,251629
22105300000,251629
22105300000,252051
22112500000,252051
22112500000,252441
22119700000,252441
22119700000,252800
22126900000,252800
22126900000,253129
22134100000,253129
22134100000,253430
22141300000,253430
22141300000,253703
22148500000,253703
22148500000,253950
22155700000,253950
22155700000,254171
22162900000,254171
22162900000,254368
22170100000,254368
22170100000,254541
22177300000,254541
22177300000,254692
22184500000,254692
22184500000,254821
22191700000,254821
22191700000,254929
22198900000,254929
22198900000,255017
22206100000,255017
22206100000,255086
22213300000,255086
22213300000,255136
22220500000,255136
22220500000,255169
22227700000,255169
22227700000,255185
22242100000,255185
22242100000,255169
22249300000,255169
22249300000,255138
22256500000,255138
22256500000,255093
22263700000,255093
22263700000,255034
22270900000,255034
22270900000,254961
22278100000,254961
22278100000,254876
22285300000,254876
22285300000,254778
22292500000,254778
22292500000,254668
22299700000,254668
22299700000,254547
22306900000,254547
22306900000,254415
22314100000,254415
22314100000,254272
22321300000,254272
22321300000,254119
22328500000,254119
22328500000,253957
22335700000,253957
22335700000,253785
22342900000,253785
22342900000,253605
22350100000,253605
22350100000,253416
22357300000,253416
22357300000,253219
22364500000,253219
22364500000,253014
22371700000,253014
22371700000,252801
22378900000,252801
22378900000,252581
22386100000,252581
22386100000,252354
22393300000,252354
22393300000,252121
22400500000,252121
22400500000,251881
22407700000,251881
22407700000,251635
22414900000,251635
22414900000,251383
22422100000,251383
22422100000,251126
22429300000,251126
22429300000,250863
22436500000,250863
22436500000,250595
22443700000,250595
22443700000,250322
22450900000,250322
22450900000,250045
22458100000,250045
22458100000,249763
22465300000,249763
22465300000,249477
22472500000,249477
22472500000,249187
22479700000,249187
22479700000,248893
22486900000,248893
22486900000,248595
22494100000,248595
22494100000,248294
22501300000,248294
22501300000,247989
22508500000,247989
22508500000,247681
22515700000,247681
22515700000,247370
22522900000,247370
22522900000,247056
22530100000,247056
22530100000,246739
22537300000,246739
22537300000,246419
22544500000,246419
22544500000,246097
22551700000,246097
22551700000,245772
22558900000,245772
22558900000,245445
22566100000,245445
22566100000,245115
22573300000,245115
22573300000,244783
22580500000,244783
22580500000,244449
22587700000,244449
22587700000,244113
22594900000,244113
22594900000,243776
22602100000,243776
22602100000,243437
22609300000,243437
22609300000,243096
22616500000,243096
22616500000,242754
22623700000,242754
22623700000,242410
22630900000,242410
22630900000,242065
22638100000,242065
22638100000,241718
22645300000,241718
22645300000,241370
22652500000,241370
22652500000,241021
22659700000,241021
22659700000,240671
22666900000,240671
22666900000,240320
22674100000,240320
22674100000,239968
22681300000,239968
22681300000,239615
22688500000,239615
22688500000,239261
22695700000,239261
22695700000,238906
22702900000,238906
22702900000,238550
22710100000,238550
22710100000,238194
22717300000,238194
22717300000,237837
22724500000,237837
22724500000,237480
22731700000,237480
22731700000,237122
22738900000,237122
22738900000,236763
22746100000,236763
22746100000,236404
22753300000,236404
22753300000,236045
22760500000,236045
22760500000,235685
22767700000,235685
22767700000,235325
22774900000,235325
22774900000,234965
22782100000,234965
22782100000,234604
22789300000,234604
22789300000,234243
22796500000,234243
22796500000,233882
22803700000,233882
22803700000,233521
22810900000,233521
22810900000,233159
22818100000,233159
22818100000,232797
22825300000,232797
22825300000,232435
22832500000,232435
22832500000,232073
22839700000,232073
22839700000,231711
22846900000,231711
22846900000,231349
22854100000,231349
22854100000,230987
22861300000,230987
22861300000,230625
22868500000,230625
22868500000,230263
22875700000,230263
22875700000,229901
22882900000,229901
22882900000,229539
22890100000,229539
22890100000,229177
22897300000,229177
22897300000,228815
22904500000,228815
22904500000,228454
22911700000,228454
22911700000,228093
22918900000,228093
22918900000,227732
22926100000,227732
22926100000,227371
22933300000,227371
22933300000,227010
22940500000,227010
22940500000,226649
22947700000,226649
22947700000,226289
22954900000,226289
22954900000,225929
22962100000,225929
22962100000,225569
22969300000,225569
22969300000,225209
22976500000,225209
22976500000,224850
22983700000,224850
22983700000,224491
22990900000,224491
22990900000,224132
22998100000,224132
22998100000,223773
23005300000,223773
23005300000,223415
23012500000,223415
23012500000,223057
23019700000,223057
23019700000,222699
23026900000,222699
23026900000,222342
23034100000,222342
23034100000,221985
23041300000,221985
23041300000,221629
23048500000,221629
23048500000,221273
23055700000,221273
23055700000,220917
23062900000,220917
23062900000,220562
23070100000,220562
23070100000,220207
23077300000,220207
23077300000,219852
23084500000,219852
23084500000,219498
23091700000,219498
23091700000,219144
23098900000,219144
23098900000,218791
23106100000,218791
23106100000,218438
23113300000,218438
23113300000,218085
23120500000,218085
23120500000,217733
23127700000,217733
23127700000,217381
23134900000,217381
23134900000,217030
23142100000,217030
23142100000,216679
23149300000,216679
23149300000,216329
23156500000,216329
23156500000,215979
23163700000,215979
23163700000,215630
23170900000,215630
23170900000,215281
23178100000,215281
23178100000,214933
23185300000,214933
23185300000,214585
23192500000,214585
23192500000,214237
23199700000,214237
23199700000,213890
23206900000,213890
23206900000,213543
23214100000,213543
23214100000,213197
23221300000,213197
23221300000,212851
23228500000,212851
23228500000,212506
23235700000,212506
23235700000,212161
23242900000,212161
23242900000,211817
23250100000,211817
23250100000,211473
23257300000,211473
23257300000,211130
23264500000,211130
23264500000,210787
23271700000,210787
23271700000,210445
23278900000,210445
23278900000,210103
23286100000,210103
23286100000,209762
23293300000,209762
23293300000,209421
23300500000,209421
23300500000,209081
23307700000,209081
23307700000,208741
23314900000,208741
23314900000,208402
23322100000,208402
23322100000,208063
23329300000,208063
23329300000,207725
23336500000,207725
23336500000,207387
23343700000,207387
23343700000,207050
23350900000,207050
23350900000,206713
23358100000,206713
23358100000,206377
23365300000,206377
23365300000,206041
23372500000,206041
23372500000,205706
23379700000,205706
23379700000,205371
23386900000,205371
23386900000,205037
23394100000,205037
23394100000,204703
23401300000,204703
23401300000,204370
23408500000,204370
23408500000,204037
23415700000,204037
23415700000,203705
23422900000,203705
23422900000,203373
23430100000,203373
23430100000,203042
23437300000,203042
23437300000,202711
23444500000,202711
23444500000,202381
23451700000,202381
23451700000,202051
23458900000,202051
23458900000,201722
23466100000,201722
23466100000,201393
23473300000,201393
23473300000,201065
23480500000,201065
23480500000,200738
23487700000,200738
23487700000,200411
23494900000,200411
23494900000,200085
23502100000,200085
23502100000,199759
23509300000,199759
23509300000,199434
23516500000,199434
23516500000,199109
23523700000,199109
23523700000,198785
