time,pid_tb.proportional[31:0]
22932700000,-14460
22932700000,-14450
22939900000,-14450
22939900000,-14440
22947100000,-14440
22947100000,-14430
22954300000,-14430
22954300000,-14420
22961500000,-14420
22961500000,-14410
22968700000,-14410
22968700000,-14400
22975900000,-14400
22975900000,-14390
22983100000,-14390
22983100000,-14380
22990300000,-14380
22990300000,-14370
22997500000,-14370
22997500000,-14360
23004700000,-14360
23004700000,-14340
23011900000,-14340
23011900000,-14330
23019100000,-14330
23019100000,-14320
23026300000,-14320
23026300000,-14300
23033500000,-14300
23033500000,-14290
23040700000,-14290
23040700000,-14270
23047900000,-14270
23047900000,-14260
23055100000,-14260
23055100000,-14250
23062300000,-14250
23062300000,-14230
23069500000,-14230
23069500000,-14210
23076700000,-14210
23076700000,-14200
23083900000,-14200
23083900000,-14180
23091100000,-14180
23091100000,-14170
23098300000,-14170
23098300000,-14150
23105500000,-14150
23105500000,-14130
23112700000,-14130
23112700000,-14120
23119900000,-14120
23119900000,-14100
23127100000,-14100
23127100000,-14080
23134300000,-14080
23134300000,-14060
23141500000,-14060
23141500000,-14050
23148700000,-14050
23148700000,-14030
23155900000,-14030
23155900000,-14010
23163100000,-14010
23163100000,-13990
23170300000,-13990
23170300000,-13970
23177500000,-13970
23177500000,-13950
23184700000,-13950
23184700000,-13930
23191900000,-13930
23191900000,-13920
23199100000,-13920
23199100000,-13900
23206300000,-13900
23206300000,-13880
23213500000,-13880
23213500000,-13860
23220700000,-13860
23220700000,-13840
23227900000,-13840
23227900000,-13820
23235100000,-13820
23235100000,-13800
23242300000,-13800
23242300000,-13780
23249500000,-13780
23249500000,-13760
23256700000,-13760
23256700000,-13740
23263900000,-13740
23263900000,-13720
23271100000,-13720
23271100000,-13700
23278300000,-13700
23278300000,-13680
23285500000,-13680
23285500000,-13660
23292700000,-13660
23292700000,-13640
23299900000,-13640
23299900000,-13620
23307100000,-13620
23307100000,-13600
23314300000,-13600
23314300000,-13580
23321500000,-13580
23321500000,-13560
23328700000,-13560
23328700000,-13540
23335900000,-13540
23335900000,-13520
23343100000,-13520
23343100000,-13500
23350300000,-13500
23350300000,-13480
23357500000,-13480
23357500000,-13460
23364700000,-13460
23364700000,-13440
23371900000,-13440
23371900000,-13420
23379100000,-13420
23379100000,-13400
23386300000,-13400
23386300000,-13380
23393500000,-13380
23393500000,-13360
23400700000,-13360
23400700000,-13340
23407900000,-13340
23407900000,-13320
23415100000,-13320
23415100000,-13300
23422300000,-13300
23422300000,-13280
23429500000,-13280
23429500000,-13260
23436700000,-13260
23436700000,-13240
23443900000,-13240
23443900000,-13220
23451100000,-13220
23451100000,-13200
23458300000,-13200
23458300000,-13180
23465500000,-13180
23465500000,-13160
23472700000,-13160
23472700000,-13130
23479900000,-13130
23479900000,-13110
23487100000,-13110
23487100000,-13090
23494300000,-13090
23494300000,-13070
23501500000,-13070
23501500000,-13050
23508700000,-13050
23508700000,-13030
23515900000,-13030
23515900000,-13010
23523100000,-13010
23523100000,-12990
23530300000,-12990
23530300000,-12970
23537500000,-12970
23537500000,-12950
23544700000,-12950
23544700000,-12930
23551900000,-12930
23551900000,-12910
23559100000,-12910
23559100000,-12890
23566300000,-12890
23566300000,-12870
23573500000,-12870
23573500000,-12850
23580700000,-12850
23580700000,-12830
23587900000,-12830
23587900000,-12800
23595100000,-12800
23595100000,-12780
23602300000,-12780
23602300000,-12760
23609500000,-12760
23609500000,-12740
23616700000,-12740
23616700000,-12720
23623900000,-12720
23623900000,-12700
23631100000,-12700
23631100000,-12680
23638300000,-12680
23638300000,-12660
23645500000,-12660
23645500000,-12640
23652700000,-12640
23652700000,-12620
23659900000,-12620
23659900000,-12600
23667100000,-12600
23667100000,-12580
23674300000,-12580
23674300000,-12560
23681500000,-12560
23681500000,-12540
23688700000,-12540
23688700000,-12520
23695900000,-12520
23695900000,-12500
23703100000,-12500
23703100000,-12480
23710300000,-12480
23710300000,-12460
23717500000,-12460
23717500000,-12440
23724700000,-12440
23724700000,-12420
23731900000,-12420
23731900000,-12400
23739100000,-12400
23739100000,-12380
23746300000,-12380
23746300000,-12360
23753500000,-12360
23753500000,-12340
23760700000,-12340
23760700000,-12320
23767900000,-12320
23767900000,-12300
23775100000,-12300
23775100000,-12280
23782300000,-12280
23782300000,-12260
23789500000,-12260
23789500000,-12240
23796700000,-12240
23796700000,-12220
23803900000,-12220
23803900000,-12200
23811100000,-12200
23811100000,-12180
23818300000,-12180
23818300000,-12160
23825500000,-12160
23825500000,-12150
23832700000,-12150
23832700000,-12130
23839900000,-12130
23839900000,-12110
23847100000,-12110
23847100000,-12090
23854300000,-12090
23854300000,-12070
23861500000,-12070
23861500000,-12050
23868700000,-12050
23868700000,-12030
23875900000,-12030
23875900000,-12010
23883100000,-12010
23883100000,-11990
23890300000,-11990
23890300000,-11970
23897500000,-11970
23897500000,-11950
23904700000,-11950
23904700000,-11930
23911900000,-11930
23911900000,-11910
23919100000,-11910
23919100000,-11890
23926300000,-11890
23926300000,-11870
23933500000,-11870
23933500000,-11850
23940700000,-11850
23940700000,-11830
23947900000,-11830
23947900000,-11810
23955100000,-11810
23955100000,-11790
23962300000,-11790
23962300000,-11770
23969500000,-11770
23969500000,-11760
23976700000,-11760
23976700000,-11740
23983900000,-11740
23983900000,-11720
23991100000,-11720
23991100000,-11700
23998300000,-11700
23998300000,-11680
24005500000,-11680
24005500000,-11660
24012700000,-11660
24012700000,-11640
24019900000,-11640
24019900000,-11620
24027100000,-11620
24027100000,-11600
24034300000,-11600
24034300000,-11580
24041500000,-11580
24041500000,-11570
24048700000,-11570
24048700000,-11550
24055900000,-11550
24055900000,-11530
24063100000,-11530
24063100000,-11510
24070300000,-11510
24070300000,-11490
24077500000,-11490
24077500000,-11470
24084700000,-11470
24084700000,-11450
24091900000,-11450
24091900000,-11430
24099100000,-11430
24099100000,-11420
24106300000,-11420
24106300000,-11400
24113500000,-11400
24113500000,-11380
24120700000,-11380
24120700000,-11360
24127900000,-11360
24127900000,-11340
24135100000,-11340
24135100000,-11320
24142300000,-11320
24142300000,-11300
24149500000,-11300
24149500000,-11290
24156700000,-11290
24156700000,-11270
24163900000,-11270
24163900000,-11250
24171100000,-11250
24171100000,-11230
24178300000,-11230
24178300000,-11210
24185500000,-11210
24185500000,-11200
24192700000,-11200
24192700000,-11180
24199900000,-11180
24199900000,-11160
24207100000,-11160
24207100000,-11140
24214300000,-11140
24214300000,-11120
24221500000,-11120
24221500000,-11100
24228700000,-11100
24228700000,-11090
24235900000,-11090
24235900000,-11070
24243100000,-11070
24243100000,-11050
24250300000,-11050
24250300000,-11030
24257500000,-11030
24257500000,-11010
24264700000,-11010
24264700000,-11000
24271900000,-11000
24271900000,-10980
24279100000,-10980
24279100000,-10960
24286300000,-10960
24286300000,-10940
24293500000,-10940
24293500000,-10920
24300700000,-10920
24300700000,-10910
24307900000,-10910
24307900000,-10890
24315100000,-10890
24315100000,-10870
24322300000,-10870
24322300000,-10850
24329500000,-10850
24329500000,-10840
24336700000,-10840
24336700000,-10820
24343900000,-10820
24343900000,-10800
24351100000,-10800
24351100000,-10780
24358300000,-10780
24358300000,-10770
24365500000,-10770
24365500000,-10750
24372700000,-10750
24372700000,-10730
24379900000,-10730
24379900000,-10710
24387100000,-10710
24387100000,-10700
24394300000,-10700
24394300000,-10680
24401500000,-10680
24401500000,-10660
24408700000,-10660
24408700000,-10640
24415900000,-10640
24415900000,-10630
24423100000,-10630
24423100000,-10610
24430300000,-10610
24430300000,-10590
24437500000,-10590
24437500000,-10570
24444700000,-10570
24444700000,-10560
24451900000,-10560
24451900000,-10540
24459100000,-10540
24459100000,-10520
24466300000,-10520
24466300000,-10500
24473500000,-10500
24473500000,-10490
24480700000,-10490
24480700000,-10470
24487900000,-10470
24487900000,-10450
24495100000,-10450
24495100000,-10440
24502300000,-10440
24502300000,-10420
24509500000,-10420
24509500000,-10400
24516700000,-10400
24516700000,-10390
24523900000,-10390
24523900000,-10370
24531100000,-10370
24531100000,-10350
24538300000,-10350
24538300000,-10340
24545500000,-10340
24545500000,-10320
24552700000,-10320
24552700000,-10300
24559900000,-10300
24559900000,-10280
24567100000,-10280
24567100000,-10270
24574300000,-10270
24574300000,-10250
24581500000,-10250
24581500000,-10230
24588700000,-10230
24588700000,-10220
24595900000,-10220
24595900000,-10200
24603100000,-10200
24603100000,-10180
24610300000,-10180
24610300000,-10170
24617500000,-10170
24617500000,-10150
24624700000,-10150
24624700000,-10140
24631900000,-10140
24631900000,-10120
24639100000,-10120
24639100000,-10100
24646300000,-10100
24646300000,-10090
24653500000,-10090
24653500000,-10070
24660700000,-10070
24660700000,-10050
24667900000,-10050
24667900000,-10040
24675100000,-10040
24675100000,-10020
24682300000,-10020
24682300000,-10000
24689500000,-10000
24689500000,-9990
24696700000,-9990
24696700000,-9970
24703900000,-9970
24703900000,-9960
24711100000,-9960
24711100000,-9940
24718300000,-9940
24718300000,-9920
24725500000,-9920
24725500000,-9910
24732700000,-9910
24732700000,-9890
24739900000,-9890
24739900000,-9870
24747100000,-9870
24747100000,-9860
24754300000,-9860
24754300000,-9840
24761500000,-9840
24761500000,-9830
24768700000,-9830
24768700000,-9810
24775900000,-9810
24775900000,-9790
24783100000,-9790
24783100000,-9780
24790300000,-9780
24790300000,-9760
24797500000,-9760
24797500000,-9750
24804700000,-9750
24804700000,-9730
24811900000,-9730
24811900000,-9710
24819100000,-9710
24819100000,-9700
24826300000,-9700
24826300000,-9680
24833500000,-9680
24833500000,-9670
24840700000,-9670
24840700000,-9650
24847900000,-9650
24847900000,-9640
24855100000,-9640
24855100000,-9620
24862300000,-9620
24862300000,-9600
24869500000,-9600
24869500000,-9590
24876700000,-9590
24876700000,-9570
24883900000,-9570
24883900000,-9560
24891100000,-9560
24891100000,-9540
24898300000,-9540
24898300000,-9530
24905500000,-9530
24905500000,-9510
24912700000,-9510
24912700000,-9490
24919900000,-9490
24919900000,-9480
24927100000,-9480
24927100000,-9460
24934300000,-9460
24934300000,-9450
24941500000,-9450
24941500000,-9430
24948700000,-9430
24948700000,-9420
24955900000,-9420
24955900000,-9400
24963100000,-9400
24963100000,-9390
24970300000,-9390
24970300000,-9370
24977500000,-9370
24977500000,-9360
24984700000,-9360
24984700000,-9340
24991900000,-9340
24991900000,-9330
24999100000,-9330
24999100000,-9310
25006300000,-9310
25006300000,-9300
25013500000,-9300
25013500000,-9280
25020700000,-9280
25020700000,-9260
25027900000,-9260
25027900000,-9250
25035100000,-9250
25035100000,-9230
25042300000,-9230
25042300000,-9220
25049500000,-9220
25049500000,-9200
25056700000,-9200
25056700000,-9190
25063900000,-9190
25063900000,-9170
25071100000,-9170
25071100000,-9160
25078300000,-9160
25078300000,-9140
25085500000,-9140
25085500000,-9130
25092700000,-9130
25092700000,-9110
25099900000,-9110
25099900000,-9100
25107100000,-9100
25107100000,-9090
25114300000,-9090
25114300000,-9070
25121500000,-9070
25121500000,-9060
25128700000,-9060
25128700000,-9040
25135900000,-9040
25135900000,-9030
25143100000,-9030
25143100000,-9010
25150300000,-9010
25150300000,-9000
25157500000,-9000
25157500000,-8980
25164700000,-8980
25164700000,-8970
25171900000,-8970
25171900000,-8950
25179100000,-8950
25179100000,-8940
25186300000,-8940
25186300000,-8920
25193500000,-8920
25193500000,-8910
25200700000,-8910
25200700000,-8890
25207900000,-8890
25207900000,-8880
25215100000,-8880
25215100000,-8870
25222300000,-8870
25222300000,-8850
25229500000,-8850
25229500000,-8840
25236700000,-8840
25236700000,-8820
25243900000,-8820
25243900000,-8810
25251100000,-8810
25251100000,-8790
25258300000,-8790
25258300000,-8780
25265500000,-8780
25265500000,-8770
25272700000,-8770
25272700000,-8750
25279900000,-8750
25279900000,-8740
25287100000,-8740
25287100000,-8720
25294300000,-8720
25294300000,-8710
25301500000,-8710
25301500000,-8690
25308700000,-8690
25308700000,-8680
25315900000,-8680
25315900000,-8660
25323100000,-8660
25323100000,-8650
25330300000,-8650
25330300000,-8640
25337500000,-8640
25337500000,-8620
25344700000,-8620
25344700000,-8610
25351900000,-8610
25351900000,-8590
25359100000,-8590
25359100000,-8580
25366300000,-8580
25366300000,-8570
25373500000,-8570
25373500000,-8550
25380700000,-8550
25380700000,-8540
25387900000,-8540
25387900000,-8530
25395100000,-8530
25395100000,-8510
25402300000,-8510
25402300000,-8500
25409500000,-8500
25409500000,-8480
25416700000,-8480
25416700000,-8470
25423900000,-8470
25423900000,-8460
25431100000,-8460
25431100000,-8440
25438300000,-8440
25438300000,-8430
25445500000,-8430
25445500000,-8420
25452700000,-8420
25452700000,-8400
25459900000,-8400
25459900000,-8390
25467100000,-8390
25467100000,-8370
25474300000,-8370
25474300000,-8360
25481500000,-8360
25481500000,-8350
25488700000,-8350
25488700000,-8330
25495900000,-8330
25495900000,-8320
25503100000,-8320
25503100000,-8310
25510300000,-8310
25510300000,-8290
25517500000,-8290
25517500000,-8280
25524700000,-8280
25524700000,-8270
25531900000,-8270
25531900000,-8250
25539100000,-8250
25539100000,-8240
25546300000,-8240
25546300000,-8220
25553500000,-8220
25553500000,-8210
25560700000,-8210
25560700000,-8200
25567900000,-8200
25567900000,-8190
25575100000,-8190
25575100000,-8170
25582300000,-8170
25582300000,-8160
25589500000,-8160
25589500000,-8150
25596700000,-8150
25596700000,-8130
25603900000,-8130
25603900000,-8120
25611100000,-8120
25611100000,-8110
25618300000,-8110
25618300000,-8090
25625500000,-8090
25625500000,-8080
25632700000,-8080
25632700000,-8070
25639900000,-8070
25639900000,-8050
25647100000,-8050
25647100000,-8040
25654300000,-8040
25654300000,-8030
25661500000,-8030
25661500000,-8010
25668700000,-8010
25668700000,-8000
25675900000,-8000
25675900000,-7990
25683100000,-7990
25683100000,-7970
25690300000,-7970
25690300000,-7960
25697500000,-7960
25697500000,-7950
25704700000,-7950
25704700000,-7940
25711900000,-7940
25711900000,-7920
25719100000,-7920
25719100000,-7910
25726300000,-7910
25726300000,-7900
25733500000,-7900
25733500000,-7880
25740700000,-7880
25740700000,-7870
25747900000,-7870
25747900000,-7860
25755100000,-7860
25755100000,-7850
25762300000,-7850
25762300000,-7830
25769500000,-7830
25769500000,-7820
25776700000,-7820
25776700000,-7810
25783900000,-7810
25783900000,-7790
25791100000,-7790
25791100000,-7780
25798300000,-7780
25798300000,-7770
25805500000,-7770
25805500000,-7760
25812700000,-7760
25812700000,-7740
25819900000,-7740
25819900000,-7730
25827100000,-7730
25827100000,-7720
25834300000,-7720
25834300000,-7710
25841500000,-7710
25841500000,-7690
25848700000,-7690
25848700000,-7680
25855900000,-7680
25855900000,-7670
25863100000,-7670
25863100000,-7660
25870300000,-7660
25870300000,-7640
25877500000,-7640
25877500000,-7630
25884700000,-7630
25884700000,-7620
25891900000,-7620
25891900000,-7610
25899100000,-7610
25899100000,-7590
25906300000,-7590
25906300000,-7580
25913500000,-7580
25913500000,-7570
25920700000,-7570
25920700000,-7560
25927900000,-7560
25927900000,-7540
25935100000,-7540
25935100000,-7530
25942300000,-7530
25942300000,-7520
25949500000,-7520
25949500000,-7510
25956700000,-7510
25956700000,-7500
25963900000,-7500
25963900000,-7480
25971100000,-7480
25971100000,-7470
25978300000,-7470
25978300000,-7460
25985500000,-7460
25985500000,-7450
25992700000,-7450
25992700000,-7430
25999900000,-7430
25999900000,-7420
26007100000,-7420
26007100000,-7410
26014300000,-7410
26014300000,-7400
26021500000,-7400
26021500000,-7390
26028700000,-7390
26028700000,-7370
26035900000,-7370
26035900000,-7360
26043100000,-7360
26043100000,-7350
26050300000,-7350
26050300000,-7340
26057500000,-7340
26057500000,-7330
26064700000,-7330
26064700000,-7310
26071900000,-7310
26071900000,-7300
26079100000,-7300
26079100000,-7290
26086300000,-7290
26086300000,-7280
26093500000,-7280
26093500000,-7270
26100700000,-7270
26100700000,-7260
26107900000,-7260
26107900000,-7240
26115100000,-7240
26115100000,-7230
26122300000,-7230
26122300000,-7220
26129500000,-7220
26129500000,-7210
26136700000,-7210
26136700000,-7200
26143900000,-7200
26143900000,-7180
26151100000,-7180
26151100000,-7170
26158300000,-7170
26158300000,-7160
26165500000,-7160
26165500000,-7150
26172700000,-7150
26172700000,-7140
26179900000,-7140
26179900000,-7130
26187100000,-7130
26187100000,-7110
26194300000,-7110
26194300000,-7100
26201500000,-7100
26201500000,-7090
26208700000,-7090
26208700000,-7080
26215900000,-7080
26215900000,-7070
26223100000,-7070
26223100000,-7060
26230300000,-7060
26230300000,-7050
26237500000,-7050
26237500000,-7030
26244700000,-7030
26244700000,-7020
26251900000,-7020
26251900000,-7010
26259100000,-7010
26259100000,-7000
26266300000,-7000
26266300000,-6990
26273500000,-6990
26273500000,-6980
26280700000,-6980
26280700000,-6960
26287900000,-6960
26287900000,-6950
26295100000,-6950
26295100000,-6940
26302300000,-6940
26302300000,-6930
26309500000,-6930
26309500000,-6920
26316700000,-6920
26316700000,-6910
26323900000,-6910
26323900000,-6900
26331100000,-6900
26331100000,-6890
26338300000,-6890
26338300000,-6870
26345500000,-6870
26345500000,-6860
26352700000,-6860
26352700000,-6850
26359900000,-6850
26359900000,-6840
26367100000,-6840
26367100000,-6830
26374300000,-6830
26374300000,-6820
26381500000,-6820
26381500000,-6810
26388700000,-6810
26388700000,-6800
26395900000,-6800
26395900000,-6780
26403100000,-6780
26403100000,-6770
26410300000,-6770
26410300000,-6760
26417500000,-6760
26417500000,-6750
26424700000,-6750
26424700000,-6740
26431900000,-6740
26431900000,-6730
26439100000,-6730
26439100000,-6720
26446300000,-6720
26446300000,-6710
26453500000,-6710
26453500000,-6700
26460700000,-6700
26460700000,-6690
26467900000,-6690
26467900000,-6680
26475100000,-6680
26475100000,-6660
26482300000,-6660
26482300000,-6650
26489500000,-6650
26489500000,-6640
26496700000,-6640
26496700000,-6630
26503900000,-6630
26503900000,-6620
26511100000,-6620
26511100000,-6610
26518300000,-6610
26518300000,-6600
26525500000,-6600
26525500000,-6590
26532700000,-6590
26532700000,-6580
26539900000,-6580
26539900000,-6570
26547100000,-6570
26547100000,-6560
26554300000,-6560
26554300000,-6550
26561500000,-6550
26561500000,-6540
26568700000,-6540
26568700000,-6530
26575900000,-6530
26575900000,-6510
26583100000,-6510
26583100000,-6500
26590300000,-6500
26590300000,-6490
26597500000,-6490
26597500000,-6480
26604700000,-6480
26604700000,-6470
26611900000,-6470
26611900000,-6460
26619100000,-6460
26619100000,-6450
26626300000,-6450
26626300000,-6440
26633500000,-6440
26633500000,-6430
26640700000,-6430
26640700000,-6420
26647900000,-6420
26647900000,-6410
26655100000,-6410
26655100000,-6400
26662300000,-6400
26662300000,-6390
26669500000,-6390
26669500000,-6380
26676700000,-6380
26676700000,-6370
26683900000,-6370
26683900000,-6360
26691100000,-6360
26691100000,-6340
26698300000,-6340
26698300000,-6330
26705500000,-6330
26705500000,-6320
26712700000,-6320
26712700000,-6310
26719900000,-6310
26719900000,-6300
26727100000,-6300
26727100000,-6290
26734300000,-6290
26734300000,-6280
26741500000,-6280
26741500000,-6270
26748700000,-6270
26748700000,-6260
26755900000,-6260
26755900000,-6250
26763100000,-6250
26763100000,-6240
26770300000,-6240
26770300000,-6230
26777500000,-6230
26777500000,-6220
26784700000,-6220
26784700000,-6210
26791900000,-6210
26791900000,-6200
26799100000,-6200
26799100000,-6190
26806300000,-6190
26806300000,-6180
26813500000,-6180
26813500000,-6170
26820700000,-6170
26820700000,-6160
26827900000,-6160
26827900000,-6150
26835100000,-6150
26835100000,-6140
26842300000,-6140
26842300000,-6130
26849500000,-6130
26849500000,-6120
26856700000,-6120
26856700000,-6110
26863900000,-6110
26863900000,-6100
26871100000,-6100
26871100000,-6090
26878300000,-6090
26878300000,-6080
26885500000,-6080
26885500000,-6070
26892700000,-6070
26892700000,-6060
26899900000,-6060
26899900000,-6050
26907100000,-6050
26907100000,-6040
26914300000,-6040
26914300000,-6030
26921500000,-6030
26921500000,-6020
26935900000,-6020
26935900000,-6010
26943100000,-6010
26943100000,-6000
26950300000,-6000
26950300000,-5990
26957500000,-5990
26957500000,-5980
26964700000,-5980
26964700000,-5970
26971900000,-5970
26971900000,-5960
26979100000,-5960
26979100000,-5950
26986300000,-5950
26986300000,-5940
26993500000,-5940
26993500000,-5930
27000700000,-5930
27000700000,-5920
27007900000,-5920
27007900000,-5910
27015100000,-5910
27015100000,-5900
27022300000,-5900
27022300000,-5890
27029500000,-5890
27029500000,-5880
27036700000,-5880
27036700000,-5870
27043900000,-5870
27043900000,-5860
27051100000,-5860
27051100000,-5850
27058300000,-5850
27058300000,-5840
27065500000,-5840
27065500000,-5830
27072700000,-5830
27072700000,-5820
27079900000,-5820
27079900000,-5810
27087100000,-5810
27087100000,-5800
27094300000,-5800
27094300000,-5790
27101500000,-5790
27101500000,-5780
27108700000,-5780
27108700000,-5770
27123100000,-5770
27123100000,-5760
27130300000,-5760
27130300000,-5750
27137500000,-5750
27137500000,-5740
27144700000,-5740
27144700000,-5730
27151900000,-5730
27151900000,-5720
27159100000,-5720
27159100000,-5710
27166300000,-5710
27166300000,-5700
27173500000,-5700
27173500000,-5690
27180700000,-5690
27180700000,-5680
27187900000,-5680
27187900000,-5670
27195100000,-5670
27195100000,-5660
27202300000,-5660
27202300000,-5650
27209500000,-5650
27209500000,-5640
27216700000,-5640
27216700000,-5630
27231100000,-5630
27231100000,-5620
27238300000,-5620
27238300000,-5610
27245500000,-5610
27245500000,-5600
27252700000,-5600
27252700000,-5590
27259900000,-5590
27259900000,-5580
27267100000,-5580
27267100000,-5570
27274300000,-5570
27274300000,-5560
27281500000,-5560
27281500000,-5550
27288700000,-5550
27288700000,-5540
27303100000,-5540
27303100000,-5530
27310300000,-5530
27310300000,-5520
27317500000,-5520
27317500000,-5510
27324700000,-5510
27324700000,-5500
27331900000,-5500
27331900000,-5490
27339100000,-5490
27339100000,-5480
27346300000,-5480
27346300000,-5470
27353500000,-5470
27353500000,-5460
27360700000,-5460
27360700000,-5450
27375100000,-5450
27375100000,-5440
27382300000,-5440
27382300000,-5430
27389500000,-5430
27389500000,-5420
27396700000,-5420
27396700000,-5410
27403900000,-5410
27403900000,-5400
27411100000,-5400
27411100000,-5390
27418300000,-5390
27418300000,-5380
27432700000,-5380
27432700000,-5370
27439900000,-5370
27439900000,-5360
27447100000,-5360
27447100000,-5350
27454300000,-5350
27454300000,-5340
27461500000,-5340
27461500000,-5330
27468700000,-5330
27468700000,-5320
27475900000,-5320
27475900000,-5310
27490300000,-5310
27490300000,-5300
27497500000,-5300
27497500000,-5290
27504700000,-5290
27504700000,-5280
27511900000,-5280
27511900000,-5270
27519100000,-5270
27519100000,-5260
27526300000,-5260
27526300000,-5250
27533500000,-5250
27533500000,-5240
27547900000,-5240
27547900000,-5230
27555100000,-5230
27555100000,-5220
27562300000,-5220
27562300000,-5210
27569500000,-5210
27569500000,-5200
27576700000,-5200
27576700000,-5190
27591100000,-5190
27591100000,-5180
27598300000,-5180
27598300000,-5170
27605500000,-5170
27605500000,-5160
27612700000,-5160
27612700000,-5150
27619900000,-5150
27619900000,-5140
27634300000,-5140
27634300000,-5130
27641500000,-5130
27641500000,-5120
27648700000,-5120
27648700000,-5110
27655900000,-5110
27655900000,-5100
27663100000,-5100
27663100000,-5090
27677500000,-5090
27677500000,-5080
27684700000,-5080
27684700000,-5070
27691900000,-5070
27691900000,-5060
27699100000,-5060
27699100000,-5050
27713500000,-5050
27713500000,-5040
27720700000,-5040
27720700000,-5030
27727900000,-5030
27727900000,-5020
27735100000,-5020
27735100000,-5010
27749500000,-5010
27749500000,-5000
27756700000,-5000
27756700000,-4990
27763900000,-4990
27763900000,-4980
27771100000,-4980
27771100000,-4970
27778300000,-4970
27778300000,-4960
27792700000,-4960
27792700000,-4950
27799900000,-4950
27799900000,-4940
27807100000,-4940
27807100000,-4930
27814300000,-4930
27814300000,-4920
27828700000,-4920
27828700000,-4910
27835900000,-4910
27835900000,-4900
27843100000,-4900
27843100000,-4890
27850300000,-4890
27850300000,-4880
27864700000,-4880
27864700000,-4870
27871900000,-4870
27871900000,-4860
27879100000,-4860
27879100000,-4850
27886300000,-4850
27886300000,-4840
27900700000,-4840
27900700000,-4830
27907900000,-4830
27907900000,-4820
27915100000,-4820
27915100000,-4810
27922300000,-4810
27922300000,-4800
27936700000,-4800
27936700000,-4790
27943900000,-4790
27943900000,-4780
27951100000,-4780
27951100000,-4770
27958300000,-4770
27958300000,-4760
27972700000,-4760
27972700000,-4750
27979900000,-4750
27979900000,-4740
27987100000,-4740
27987100000,-4730
28001500000,-4730
28001500000,-4720
28008700000,-4720
28008700000,-4710
28015900000,-4710
28015900000,-4700
28030300000,-4700
28030300000,-4690
28037500000,-4690
28037500000,-4680
28044700000,-4680
28044700000,-4670
28059100000,-4670
28059100000,-4660
28066300000,-4660
28066300000,-4650
28073500000,-4650
28073500000,-4640
28087900000,-4640
28087900000,-4630
28095100000,-4630
28095100000,-4620
28102300000,-4620
28102300000,-4610
28116700000,-4610
28116700000,-4600
28123900000,-4600
28123900000,-4590
28131100000,-4590
28131100000,-4580
28145500000,-4580
28145500000,-4570
28152700000,-4570
28152700000,-4560
28159900000,-4560
28159900000,-4550
28174300000,-4550
28174300000,-4540
28181500000,-4540
28181500000,-4530
28188700000,-4530
28188700000,-4520
28203100000,-4520
28203100000,-4510
28210300000,-4510
28210300000,-4500
28217500000,-4500
28217500000,-4490
28231900000,-4490
28231900000,-4480
28239100000,-4480
28239100000,-4470
28246300000,-4470
28246300000,-4460
28260700000,-4460
28260700000,-4450
28267900000,-4450
28267900000,-4440
28275100000,-4440
28275100000,-4430
28289500000,-4430
28289500000,-4420
28296700000,-4420
28296700000,-4410
28311100000,-4410
28311100000,-4400
28318300000,-4400
28318300000,-4390
28325500000,-4390
28325500000,-4380
28339900000,-4380
28339900000,-4370
28347100000,-4370
28347100000,-4360
28361500000,-4360
28361500000,-4350
28368700000,-4350
28368700000,-4340
28383100000,-4340
28383100000,-4330
28390300000,-4330
28390300000,-4320
28397500000,-4320
28397500000,-4310
28411900000,-4310
28411900000,-4300
28419100000,-4300
28419100000,-4290
28433500000,-4290
28433500000,-4280
28440700000,-4280
28440700000,-4270
28455100000,-4270
28455100000,-4260
28462300000,-4260
28462300000,-4250
28476700000,-4250
28476700000,-4240
28483900000,-4240
28483900000,-4230
28498300000,-4230
28498300000,-4220
28505500000,-4220
28505500000,-4210
28512700000,-4210
28512700000,-4200
28527100000,-4200
28527100000,-4190
28534300000,-4190
28534300000,-4180
28548700000,-4180
28548700000,-4170
28555900000,-4170
28555900000,-4160
28570300000,-4160
28570300000,-4150
28577500000,-4150
28577500000,-4140
28591900000,-4140
28591900000,-4130
28599100000,-4130
28599100000,-4120
28613500000,-4120
28613500000,-4110
28620700000,-4110
28620700000,-4100
28627900000,-4100
28627900000,-4090
28642300000,-4090
28642300000,-4080
28656700000,-4080
28656700000,-4070
28663900000,-4070
28663900000,-4060
28678300000,-4060
28678300000,-4050
28685500000,-4050
28685500000,-4040
28699900000,-4040
28699900000,-4030
28707100000,-4030
28707100000,-4020
28721500000,-4020
28721500000,-4010
28728700000,-4010
28728700000,-4000
28743100000,-4000
28743100000,-3990
28750300000,-3990
28750300000,-3980
28764700000,-3980
28764700000,-3970
28771900000,-3970
28771900000,-3960
28786300000,-3960
28786300000,-3950
28800700000,-3950
28800700000,-3940
28807900000,-3940
28807900000,-3930
